address,size,name,unit
0x00431990,692,switch_primary_context_screen,GAME.CPP
0x00431C90,61,toggle_primary_context_display_mode,SHELL/SHELLUI.CPP
0x00431CD0,441,handle_primary_context_menu_command,SHELL/SHELLUI.CPP
0x00431F30,228,compute_primary_context_centered_screen_rect,GAME.CPP
0x004323D0,70,append_queued_render_sink_value_node,ENGINE/GDI/VSGDI.CPP
0x00432430,86,remove_queued_render_sink_value_node,ENGINE/GDI/VSGDI.CPP
0x00432560,37,forward_nested_geometry_rect_update,ENGINE/GDI/VSWINDOW.CPP
0x00432680,96,emit_rotated_tile_coordinate_event,ENGINE/GDI/VSWINDOW.CPP
0x004326E0,194,integrate_inertial_coordinate_event_source,ENGINE/GDI/VSWINDOW.CPP
0x004328D0,72,start_signed_offset_animation_if_idle,ENGINE/GDI/VSWINDOW.CPP
0x00432AE0,28,dispatch_nested_context_slot_0x10,LEVEL/LEVELSTAT.CPP
0x00432B20,28,dispatch_helper_local_rect_update_entry,LEVEL/LEVELSTAT.CPP
0x00432B50,208,construct_level_screen_variant_render_manager,LEVEL/LEVELSTAT.CPP
0x00432C20,90,destroy_level_screen_variant_render_manager,LEVEL/LEVELSTAT.CPP
0x00432C80,848,select_level_screen_variant_resource_ids,LEVEL/LEVELSTAT.CPP
0x00432FE0,1293,load_level_screen_variant_resource_batch_a,LEVEL/LEVELSTAT.CPP
0x004334F0,763,load_level_screen_variant_resource_batch_b,LEVEL/LEVELSTAT.CPP
0x004337F0,191,rebuild_level_screen_variant_resource_set,LEVEL/LEVELSTAT.CPP
0x004338B0,1782,release_level_screen_variant_resource_set,LEVEL/LEVELSTAT.CPP
0x00433FB0,11,dispatch_status_indicator_child_interface_slot_0,LEVEL/LEVELSTAT.CPP
0x00433FC0,2140,emit_level_screen_variant_render_entry,LEVEL/LEVELSTAT.CPP
0x004349E0,207,emit_level_screen_variant_entry_with_context,LEVEL/LEVELSTAT.CPP
0x00434BC0,311,load_level_screen_variant_state_wrapper,LEVEL/LEVELSTAT.CPP
0x00434D40,362,load_level_screen_variant_state_wrapper_range,LEVEL/LEVELSTAT.CPP
0x00434EC0,64,release_level_screen_variant_state_wrapper,LEVEL/LEVELSTAT.CPP
0x00434F00,79,release_level_screen_variant_state_wrapper_range,LEVEL/LEVELSTAT.CPP
0x004358D0,5,construct_level_screen,RESOURCE/VARMGR.CPP
0x00436050,311,restore_large_render_entry_vtable_stack_00436050,GAME.CPP
0x00436190,544,destroy_level_screen,GAME.CPP
0x004363C0,182,register_level_screen_palette_remap_variants,FRONTEND/SCREENVT.CPP
0x00436480,33,release_level_screen_palette_remap_variants,FRONTEND/SCREENVT.CPP
0x004364D0,434,activate_level_screen,FRONTEND/SCREENVT.CPP
0x004366B0,167,handle_level_screen_viewport_resize,GAME.CPP
0x00436760,102,register_level_screen_resource_0x2e_byte_remap_table,GAME.CPP
0x00436830,19,release_level_screen_resource_0x2e_byte_remap_table,GAME.CPP
0x00436850,145,reinitialize_level_screen_after_restart,GAME.CPP
0x004369B0,86,prune_inactive_selected_entities,GAME.CPP
0x00436A10,1028,update_level_screen,GAME.CPP
0x00436E40,636,find_level_screen_hotspot_at_point,GAME.CPP
0x00437130,54,add_selected_entity_id,GAME.CPP
0x00437170,111,dispatch_selected_entity_list,GAME.CPP
0x004371E0,100,dispatch_level_screen_point_command,GAME.CPP
0x00437250,79,clear_active_entity_children_pending,GAME.CPP
0x004372A0,79,select_next_ready_managed_entity_from_level_screen,GAME.CPP
0x004372F0,79,select_previous_ready_managed_entity_from_level_screen,GAME.CPP
0x00437340,106,activate_or_queue_level_screen_entity_by_index,GAME.CPP
0x004373B0,106,dispatch_level_screen_entity_id_command,GAME.CPP
0x00437420,63,is_entity_id_selected,GAME.CPP
0x00437460,119,remove_level_screen_selected_entity_id,GAME.CPP
0x004374E0,59,is_entity_selected,GAME.CPP
0x00437520,290,handle_level_normal_mode_click,GAME.CPP
0x004376B0,285,handle_level_selection_mode_click,GAME.CPP
0x00437840,69,handle_level_screen_click,GAME.CPP
0x00437890,147,dispatch_level_screen_point_command,GAME.CPP
0x00437930,64,handle_level_screen_point_command_with_selection,GAME.CPP
0x00437970,494,find_masked_level_cell_at_point,GAME.CPP
0x00437B60,305,handle_level_screen_keyboard_command_event,GAME.CPP
0x00437D00,159,set_level_screen_pause_window_state,GAME.CPP
0x00437DA0,55,set_level_screen_pause_requested_state,GAME.CPP
0x00437DE0,163,set_level_screen_pause_active,GAME.CPP
0x00437E90,552,update_level_screen_hover_cursor_state,GAME.CPP
0x004380C0,162,refresh_level_screen_viewport_anchor_cell,GAME.CPP
0x00438170,75,set_level_screen_viewport_anchor_point,GAME.CPP
0x00438210,260,handle_level_screen_pointer_event,GAME.CPP
0x00438330,68,dispatch_level_screen_projectile_request_by_index,GAME.CPP
0x00438380,62,select_single_entity_and_dispatch_selection,GAME.CPP
0x004383C0,313,refresh_level_screen_viewport_layout,GAME.CPP
0x00438500,626,update_level_screen_viewport_layout,GAME.CPP
0x00439340,37,initialize_level_screen_hotspot_entry,LEVEL/LEVELSTAT.CPP
0x004394F0,33,initialize_render_rect_sink_entry_a,LEVEL/LEVELSTAT.CPP
0x00439550,33,initialize_render_rect_sink_entry_b,LEVEL/LEVELSTAT.CPP
0x00439580,41,initialize_render_point_rect_sink_entry,LEVEL/LEVELSTAT.CPP
0x00439770,30,execute_render_state_push_helper,LEVEL/LEVELSTAT.CPP
0x00439810,28,execute_surface_rect_helper_slot_0x18,LEVEL/LEVELSTAT.CPP
0x00439870,27,execute_surface_rect_helper_slot_0x00,LEVEL/LEVELSTAT.CPP
0x004398B0,23,dispatch_level_screen_hotspot_handler_slot_4,LEVEL/LEVELSTAT.CPP
0x004398E0,22,dispatch_render_entry_owner_slot_0x98,LEVEL/LEVELSTAT.CPP
0x00439910,20,dispatch_level_status_rect_sink_body,LEVEL/LEVELSTAT.CPP
0x00439940,21,dispatch_render_entry_owner_slot_0x44_subslot_0x04,LEVEL/LEVELSTAT.CPP
0x004399E0,72,point_in_root_rect,ENGINE/GDI/VSWINDOW.CPP
0x00439B30,28,shutdown_variant_resource_entry_manager,RESOURCE/VARMGR.CPP
0x00439C40,288,update_variant_resource_effect_volumes,RESOURCE/VARMGR.CPP
0x00439D90,93,populate_variant_resource_entries_for_flag_mask,RESOURCE/VARMGR.CPP
0x00439DF0,49,count_variant_resource_entries_with_flag_mask,RESOURCE/VARMGR.CPP
0x00439E30,263,switch_variant_resource_entry_mode,RESOURCE/VARMGR.CPP
0x00439F90,28,dispatch_game_audio_child_callback,GAME.CPP
0x0043A190,47,destroy_resource_window_owner_buffer_0043a190,FRONTEND/SCREENVT.CPP
0x0043A1D0,115,set_text_owner_string_and_layout,FRONTEND/SCREENVT.CPP
0x0043A250,88,construct_registered_render_slot_array,FRONTEND/SCREENVT.CPP
0x0043A380,35,append_two_dword_pair_to_array,FRONTEND/SCREENVT.CPP
0x0043A540,39,detach_geometry_child_and_destroy_window_owner_0043a540,FRONTEND/MENUSEL.CPP
0x0043A580,73,set_render_anchor_with_origin_compensation_0043a580,FRONTEND/MENUSEL.CPP
0x0043A720,244,set_level_screen_status_indicator_mode,LEVEL/LEVELSTAT.CPP
0x0043A880,1019,emit_mapped_level_screen_variant_render_entry,LEVEL/LEVELSTAT.CPP
0x0043ACE0,89,emit_repeated_level_screen_variant_column,LEVEL/LEVELSTAT.CPP
0x0043AD40,835,emit_level_screen_variant_strip_pass_a,LEVEL/LEVELSTAT.CPP
0x0043B0E0,870,emit_level_screen_variant_strip_pass_b,LEVEL/LEVELSTAT.CPP
0x0043B4B0,22,clear_global_flag_0049ee28_return_zero,LEVEL/LEVELSTAT.CPP
0x0043B4D0,993,build_level_screen_static_region_entries,LEVEL/LEVELSTAT.CPP
0x0043BCE0,253,select_height_sampled_level_screen_variant_frame,LEVEL/LEVELSTAT.CPP
0x0043BDE0,256,emit_height_sampled_level_screen_marker,LEVEL/LEVELSTAT.CPP
0x0043BEE0,224,emit_directional_timed_level_screen_variant,LEVEL/LEVELSTAT.CPP
0x0043BFC0,164,emit_directional_timed_level_screen_variant_late_phase,LEVEL/LEVELSTAT.CPP
0x0043C070,18,emit_directional_timed_level_screen_variant_wrapper,LEVEL/LEVELSTAT.CPP
0x0043C090,264,emit_mode_switched_level_screen_variant_timer,LEVEL/LEVELSTAT.CPP
0x0043C1A0,96,emit_timed_level_screen_variant_frame_cycle,LEVEL/LEVELSTAT.CPP
0x0043C200,911,emit_level_screen_object_variant_render_entries,LEVEL/LEVELSTAT.CPP
0x0043C610,75,emit_rotated_level_screen_variant_entry,LEVEL/LEVELSTAT.CPP
0x0043C660,122,emit_fixed_or_timed_level_screen_variant_entry_0x7c_0x82,LEVEL/LEVELSTAT.CPP
0x0043C6E0,258,emit_segmented_level_screen_variant_timer,LEVEL/LEVELSTAT.CPP
0x0043C7F0,145,emit_timed_level_screen_variant_entry,LEVEL/LEVELSTAT.CPP
0x0043C8A0,160,emit_height_sampled_level_screen_overlay_pair,LEVEL/LEVELSTAT.CPP
0x0043C940,169,emit_paired_level_screen_variant_marker_entries,LEVEL/LEVELSTAT.CPP
0x0043C9F0,61,emit_single_level_screen_variant_marker_entry,LEVEL/LEVELSTAT.CPP
0x0043CA30,140,emit_simple_timed_level_screen_variant_entry,LEVEL/LEVELSTAT.CPP
0x0043CAC0,213,emit_mode_selected_level_screen_variant_entry,LEVEL/LEVELSTAT.CPP
0x0043CBB0,372,emit_indexed_timed_level_screen_variant_entry,LEVEL/LEVELSTAT.CPP
0x0043CD50,212,emit_multi_phase_level_screen_variant_sequence,LEVEL/LEVELSTAT.CPP
0x0043CE30,98,emit_type_selected_level_screen_variant,LEVEL/LEVELSTAT.CPP
0x0043CEA0,196,emit_type_selected_timed_level_screen_variant,LEVEL/LEVELSTAT.CPP
0x0043CFA0,208,emit_level_screen_progress_variant_entry_0x89,LEVEL/LEVELSTAT.CPP
0x0043D070,128,emit_fixed_or_timed_level_screen_variant_entry_0x86_0x87,LEVEL/LEVELSTAT.CPP
0x0043D0F0,55,emit_indexed_level_screen_variant_entry_0x85,LEVEL/LEVELSTAT.CPP
0x0043D130,545,emit_composite_level_screen_variant_sequence_0x74,LEVEL/LEVELSTAT.CPP
0x0043D370,148,emit_lookup_table_animated_level_screen_variant,LEVEL/LEVELSTAT.CPP
0x0043D420,136,emit_fixed_or_timed_level_screen_variant_entry_0x7d_0x7e,LEVEL/LEVELSTAT.CPP
0x0043D4B0,67,emit_indexed_level_screen_variant_entry_0xb2,LEVEL/LEVELSTAT.CPP
0x0043D500,129,emit_fixed_or_timed_level_screen_variant_entry_0x83_0x84,LEVEL/LEVELSTAT.CPP
0x0043D590,535,emit_two_layer_timed_level_screen_variant_entry,LEVEL/LEVELSTAT.CPP
0x0043D7E0,228,emit_switch_level_screen_variant_entry,LEVEL/LEVELSTAT.CPP
0x0043D8D0,115,emit_context_selected_level_screen_variant,LEVEL/LEVELSTAT.CPP
0x0043D950,53,emit_fixed_frame_level_screen_variant_entry,LEVEL/LEVELSTAT.CPP
0x0043D990,701,emit_multi_stage_level_screen_variant_sequence,LEVEL/LEVELSTAT.CPP
0x0043DC70,492,dispatch_level_screen_object_render_entries,LEVEL/LEVELSTAT.CPP
0x0043DF30,741,append_level_screen_dynamic_entry_terrain_marker,LEVEL/LEVELSTAT.CPP
0x0043E220,2509,rasterize_dynamic_terrain_markers_and_masks,LEVEL/LEVELSTAT.CPP
0x0043ED20,610,keep_level_screen_follow_target_in_view,LEVEL/LEVELSTAT.CPP
0x0043EF90,194,transform_and_sort_dynamic_render_entries,LEVEL/LEVELSTAT.CPP
0x0043F060,1048,rasterize_anim_and_lift_chunk_occupancy_masks,LEVEL/LEVELSTAT.CPP
0x0043F620,1711,rebuild_level_screen_static_render_regions,FRONTEND/SCREENVT.CPP
0x0043FCE0,156,draw_level_screen_blinking_status_icon,FRONTEND/SCREENVT.CPP
0x0043FD80,229,draw_level_screen_timer_text,FRONTEND/SCREENVT.CPP
0x0043FE80,216,draw_level_screen_seven_digit_status_counter,LEVEL/LEVELSTAT.CPP
0x0043FF70,134,sort_level_screen_render_entries_by_depth,LEVEL/LEVELSTAT.CPP
0x00440000,1024,draw_level_screen,GAME.CPP
0x00440400,48,reset_level_screen_frame_render_state,GAME.CPP
0x00440460,45,draw_level_screen_dynamic_render_entry,LEVEL/LEVELSTAT.CPP
0x00440490,198,draw_level_screen_static_render_entry,LEVEL/LEVELSTAT.CPP
0x00440560,629,draw_level_screen_depth_sorted_entries,LEVEL/LEVELSTAT.CPP
0x004407E0,91,compute_level_screen_render_entry_sort_key,LEVEL/LEVELSTAT.CPP
0x00440840,903,calculate_level_screen_render_entry_depth_bias,LEVEL/LEVELSTAT.CPP
0x00441FE0,260,mark_level_screen_update_grid_rect,LEVEL/LEVELSTAT.CPP
0x00442190,49,copy_four_short_rect,LEVEL/LEVELSTAT.CPP
0x004421D0,100,construct_text_aligned_zrle_child_overlay,LEVEL/LEVELSTAT.CPP
0x00442240,20,show_level_status_indicator_mode,LEVEL/LEVELSTAT.CPP
0x00442280,44,begin_level_pause_action,LEVEL/LEVELSTAT.CPP
0x004422B0,159,toggle_level_pause_state,LEVEL/LEVELSTAT.CPP
0x00442350,59,reset_sprite_point_and_clear_status_indicator,LEVEL/LEVELSTAT.CPP
0x00442390,590,construct_base_mode_action_button,LEVEL/LEVELSTAT.CPP
0x004425E0,140,destroy_base_mode_action_button_adjusted,LEVEL/LEVELSTAT.CPP
0x00442690,787,rebuild_level_status_panel_render_entries,LEVEL/LEVELSTAT.CPP
0x00442A40,96,refresh_aligned_zrle_child_and_queue_if_dirty,LEVEL/LEVELSTAT.CPP
0x00442AA0,25,clear_action_button_field_0x10c_and_reset_status_indicator,LEVEL/LEVELSTAT.CPP
0x00442AC0,28,clear_action_button_status_indicator_flag,LEVEL/LEVELSTAT.CPP
0x00442CE0,205,construct_level_screen_action_button,LEVEL/LEVELSTAT.CPP
0x00442DB0,24,delete_level_screen_action_button_child,LEVEL/LEVELSTAT.CPP
0x00442DD0,261,refresh_level_screen_action_button,LEVEL/LEVELSTAT.CPP
0x00442F00,121,compute_level_screen_action_panel_origin,LEVEL/LEVELSTAT.CPP
0x00442F80,434,construct_level_screen_action_panel,LEVEL/LEVELSTAT.CPP
0x00443140,128,destroy_level_screen_action_panel,LEVEL/LEVELSTAT.CPP
0x004431F0,96,relayout_level_screen_action_panel,LEVEL/LEVELSTAT.CPP
0x00443250,26,refresh_level_screen_action_panel,LEVEL/LEVELSTAT.CPP
0x00443270,44,set_level_screen_action_panel_pause_active,LEVEL/LEVELSTAT.CPP
0x004432C0,137,handle_level_screen_pause_action_button_event,LEVEL/LEVELSTAT.CPP
0x00443360,75,is_point_inside_level_screen_action_panel,LEVEL/LEVELSTAT.CPP
0x00443990,25,initialize_base_mode_action_button_point_sink,FRONTEND/MENUSEL.CPP
0x00443A20,47,bind_variant_frame_entry_to_context,FRONTEND/MENUSEL.CPP
0x00443A60,55,dispatch_variant_frame_to_render_object,FRONTEND/MENUSEL.CPP
0x00443AF0,355,configure_level_screen_pause_dialog_options,FRONTEND/MENUSEL.CPP
0x00443C70,199,load_level_screen_pause_dialog_resources,FRONTEND/MENUSEL.CPP
0x00443D40,64,release_level_screen_pause_dialog_resources,FRONTEND/MENUSEL.CPP
0x00443D80,47,rebuild_level_screen_pause_dialog_layout,FRONTEND/MENUSEL.CPP
0x00443DB0,666,apply_level_screen_pause_dialog_layout,FRONTEND/MENUSEL.CPP
0x00444050,1574,measure_level_screen_pause_dialog_layout,FRONTEND/MENUSEL.CPP
0x00444680,268,construct_level_screen_pause_dialog,FRONTEND/MENUSEL.CPP
0x00444790,291,destroy_level_screen_pause_dialog,FRONTEND/MENUSEL.CPP
0x004448C0,63,register_pause_dialog_palette_remaps,FRONTEND/MENUSEL.CPP
0x00444900,36,release_pause_dialog_palette_remaps,FRONTEND/MENUSEL.CPP
0x00444930,68,select_pause_dialog_palette_remap_for_index,FRONTEND/MENUSEL.CPP
0x00444A90,140,update_pause_dialog_hovered_option_at_point,FRONTEND/MENUSEL.CPP
0x00444BD0,22,clear_pause_dialog_hovered_option,FRONTEND/MENUSEL.CPP
0x00444BF0,22,clear_pause_dialog_hovered_option_variant,FRONTEND/MENUSEL.CPP
0x00444C10,267,handle_pause_dialog_option_event,FRONTEND/MENUSEL.CPP
0x00444DA0,37,dispatch_pause_dialog_callback_and_clear_queue,FRONTEND/MENUSEL.CPP
0x004452E0,89,delete_action_button_point_sink_array_or_scalar,LEVEL/LEVELSTAT.CPP
0x00445420,454,construct_framed_screen_base_fields,FRONTEND/MAINMENU.CPP
0x004455F0,379,construct_framed_screen_base,FRONTEND/MAINMENU.CPP
0x00445790,324,destroy_framed_screen_base,FRONTEND/MAINMENU.CPP
0x004458E0,345,refresh_framed_screen_render_entry_group,FRONTEND/MAINMENU.CPP
0x00445AC0,328,draw_framed_screen_base,FRONTEND/MAINMENU.CPP
0x00445C10,599,draw_framed_screen_frame_layer,FRONTEND/MAINMENU.CPP
0x00445E70,82,refresh_framed_screen_frame_resources,FRONTEND/MAINMENU.CPP
0x00445ED0,264,load_screen_frame_skin_resources,FRONTEND/MAINMENU.CPP
0x004460D0,56,emit_screen_frame_rect,FRONTEND/MAINMENU.CPP
0x00446110,875,emit_tiled_screen_frame_rect,FRONTEND/MAINMENU.CPP
0x00446480,66,handle_framed_screen_queue_event,FRONTEND/MAINMENU.CPP
0x004464D0,230,update_base_mode_runtime_state,FRONTEND/MAINMENU.CPP
0x00446720,169,initialize_base_mode_object,GAME.CPP
0x004467D0,91,destroy_base_mode_object,GAME.CPP
0x004468D0,181,handle_base_mode_action_button_event,LEVEL/LEVELSTAT.CPP
0x00447030,181,construct_framed_screen_render_entry_group,LEVEL/LEVELSTAT.CPP
0x00447120,55,initialize_framed_screen_render_child_entry,LEVEL/LEVELSTAT.CPP
0x004471D0,104,destroy_framed_screen_render_entry_group,LEVEL/LEVELSTAT.CPP
0x00447300,47,queue_framed_screen_render_entry_and_increment_owner,LEVEL/LEVELSTAT.CPP
0x00447340,40,finalize_framed_screen_render_entry_and_decrement_owner,LEVEL/LEVELSTAT.CPP
0x00447380,57,queue_bitmap_render_entry,LEVEL/LEVELSTAT.CPP
0x004473D0,50,render_bitmap_entry_via_context,LEVEL/LEVELSTAT.CPP
0x00447410,274,construct_intro_sequence_screen,GAME.CPP
0x004479E0,609,construct_main_game_variant_resource_mode,RESOURCE/VARMGR.CPP
0x00447C50,295,destroy_main_game_variant_resource_mode,RESOURCE/VARMGR.CPP
0x00447DE0,76,release_main_game_variant_zrle_list_resource,RESOURCE/VARMGR.CPP
0x00447E60,76,release_main_game_variant_list_resource,RESOURCE/VARMGR.CPP
0x00447EE0,76,release_main_game_variant_bitmap_resource,RESOURCE/VARMGR.CPP
0x00447F60,76,release_main_game_variant_palette_resource,RESOURCE/VARMGR.CPP
0x00447FE0,75,release_main_game_variant_string_resource,RESOURCE/VARMGR.CPP
0x00448300,575,initialize_main_menu_widgets,FRONTEND/MAINMENU.CPP
0x00448620,284,handle_main_menu_input,FRONTEND/MAINMENU.CPP
0x00448AB0,231,construct_options_screen,FRONTEND/MAINMENU.CPP
0x00448BA0,535,activate_options_screen,FRONTEND/MAINMENU.CPP
0x00448DE0,254,destroy_options_screen,FRONTEND/MAINMENU.CPP
0x004491B0,436,construct_level_selection_screen,FRONTEND/MAINMENU.CPP
0x00449370,753,initialize_level_selection_screen_resources,FRONTEND/MAINMENU.CPP
0x00449670,94,release_level_selection_screen_resources,FRONTEND/MAINMENU.CPP
0x004496D0,125,destroy_level_selection_screen,FRONTEND/MAINMENU.CPP
0x00449750,85,draw_level_selection_frame,FRONTEND/MAINMENU.CPP
0x004497B0,646,draw_level_selection_text,FRONTEND/MAINMENU.CPP
0x00449A40,745,draw_level_selection_status_counts,FRONTEND/MAINMENU.CPP
0x00449D30,287,handle_level_selection_input,FRONTEND/MAINMENU.CPP
0x00449E60,23,select_next_level,FRONTEND/MAINMENU.CPP
0x00449E80,23,select_previous_level,FRONTEND/MAINMENU.CPP
0x00449EE0,73,dispatch_level_selection_action,FRONTEND/MAINMENU.CPP
0x00449F60,737,refresh_level_selection_metadata,FRONTEND/MAINMENU.CPP
0x0044A250,116,trim_level_title_line_to_previous_word,FRONTEND/MAINMENU.CPP
0x0044A2D0,89,copy_next_level_title_word_to_line,FRONTEND/MAINMENU.CPP
0x0044A330,136,initialize_level_selection_palette_remap,FRONTEND/MAINMENU.CPP
0x0044A3C0,19,release_level_selection_palette_remap,FRONTEND/MAINMENU.CPP
0x0044A3E0,113,refresh_level_selection_navigation_locks,FRONTEND/MAINMENU.CPP
0x0044A460,32,construct_level_selection_mode_controller,FRONTEND/MAINMENU.CPP
0x0044A970,55,initialize_level_selection_render_child_entry,FRONTEND/MAINMENU.CPP
0x0044AA80,734,construct_level_screen_status_indicator_manager,LEVEL/LEVELSTAT.CPP
0x0044AD60,276,destroy_level_selection_mode_render_state,LEVEL/LEVELSTAT.CPP
0x0044AE80,55,release_level_selection_mode_resource_0x94,LEVEL/LEVELSTAT.CPP
0x0044AEC0,1122,emit_level_selection_mode_controller_render_entries,LEVEL/LEVELSTAT.CPP
0x0044B340,29,set_level_selection_mode_field_0x20_and_present,LEVEL/LEVELSTAT.CPP
0x0044B5F0,41,initialize_level_selection_point_rect_sink_entry,LEVEL/LEVELVT.CPP
0x0044B660,42,add_fixed12_2d_vectors,ENGINE/CORE/VSMATH.CPP
0x0044B6A0,64,sample_signed_sine_table,GAME.CPP
0x0044B6F0,75,sample_signed_cosine_table,GAME.CPP
0x0044B750,411,construct_registration_info_screen,GAME.CPP
0x0044B8F0,233,destroy_registration_info_screen,GAME.CPP
0x0044B9E0,14,update_registration_info_screen_upload,GAME.CPP
0x0044B9F0,606,draw_registration_info_screen,GAME.CPP
0x0044BC50,79,resize_registration_info_screen_viewport,GAME.CPP
0x0044BCA0,471,prepare_registration_info_screen_active_upload,GAME.CPP
0x0044BE80,30,filter_event_type_4_or_count_unhandled,GAME.CPP
0x0044C100,157,expand_rect_to_cover_rect,GAME.CPP
0x0044C1E0,23,get_int_direction_sign,FRONTEND/MENUSEL.CPP
0x0044C270,191,construct_queued_zrle_overlay_selector_entry,FRONTEND/MENUSEL.CPP
0x0044C330,211,construct_non_zrle_variant_render_entry,FRONTEND/MENUSEL.CPP
0x0044C410,38,destroy_queued_zrle_overlay_selector_entry,FRONTEND/MENUSEL.CPP
0x0044C460,322,handle_menu_selector_entry_event,FRONTEND/MENUSEL.CPP
0x0044C5B0,65,set_dual_child_overlay_positions,FRONTEND/MENUSEL.CPP
0x0044C630,398,set_resource_id_list_and_build_zrle_overlay_owner,FRONTEND/MENUSEL.CPP
0x0044C7C0,104,release_queued_zrle_overlay_selector_resources,FRONTEND/MENUSEL.CPP
0x0044C830,22,construct_selector_manager_child_context_object,FRONTEND/MENUSEL.CPP
0x0044C870,1043,game_menu_selector_manager_game_menu_selector_manager,FRONTEND/MENUSEL.CPP
0x0044CC90,75,set_queued_zrle_overlay_selector_children_enabled,FRONTEND/MENUSEL.CPP
0x0044CCE0,124,initialize_selector_manager_child_context,FRONTEND/MENUSEL.CPP
0x0044CD60,351,destroy_queued_zrle_overlay_selector_manager,FRONTEND/MENUSEL.CPP
0x0044CEC0,124,handle_menu_selector_event,FRONTEND/MENUSEL.CPP
0x0044CFB0,201,append_menu_selector_child,FRONTEND/MENUSEL.CPP
0x0044D150,318,record_selector_manager_child_side_metadata,FRONTEND/MENUSEL.CPP
0x0044D290,49,rebuild_queued_zrle_overlay_selector_child_source_rects,FRONTEND/MENUSEL.CPP
0x0044D2D0,1355,emit_level_selection_mode_resource_entries,FRONTEND/MENUSEL.CPP
0x0044D830,170,move_selector_manager_to_previous_child_position,FRONTEND/MENUSEL.CPP
0x0044D8E0,175,move_selector_manager_to_next_child_position,FRONTEND/MENUSEL.CPP
0x0044D990,68,select_selector_manager_side_zero_if_available,FRONTEND/MENUSEL.CPP
0x0044D9E0,69,select_selector_manager_side_one_if_available,FRONTEND/MENUSEL.CPP
0x0044DB20,438,start_menu_selector_action,FRONTEND/MENUSEL.CPP
0x0044DCE0,494,update_menu_selector_animation,FRONTEND/MENUSEL.CPP
0x0044E6C0,49,copy_rect_quad_words,FRONTEND/MENUSEL.CPP
0x0044E700,104,emit_variant_render_entry_with_temporary_context,FRONTEND/MENUSEL.CPP
0x0044E790,289,construct_selector_progress_overlay_child,FRONTEND/MENUSEL.CPP
0x0044E8C0,126,destroy_selector_progress_overlay_child,FRONTEND/MENUSEL.CPP
0x0044E960,109,attach_selector_progress_overlay_child_geometry,FRONTEND/MENUSEL.CPP
0x0044E9D0,40,set_selector_progress_overlay_child_anchor,FRONTEND/MENUSEL.CPP
0x0044EA00,340,emit_selector_progress_overlay_child_entries,FRONTEND/MENUSEL.CPP
0x0044EB60,92,set_selector_progress_overlay_percent,FRONTEND/MENUSEL.CPP
0x0044EBC0,68,set_selector_progress_overlay_percent_from_point,FRONTEND/MENUSEL.CPP
0x0044EC30,237,construct_quad_driven_overlay_owner,FRONTEND/MENUSEL.CPP
0x0044ED20,71,destroy_selector_progress_zrle_overlay_owner,FRONTEND/MENUSEL.CPP
0x0044ED70,182,set_progress_overlay_anchor_and_notify_owner,FRONTEND/MENUSEL.CPP
0x0044F070,188,construct_queued_zrle_variant_range_entry,FRONTEND/MENUSEL.CPP
0x0044F130,38,destroy_queued_zrle_variant_range_entry,FRONTEND/MENUSEL.CPP
0x0044F160,221,handle_queued_zrle_variant_range_entry_event,FRONTEND/MENUSEL.CPP
0x0044F270,20,rebuild_single_compact_owner_source_rect_if_needed,FRONTEND/MENUSEL.CPP
0x0044F290,217,load_queued_zrle_variant_range_resources,FRONTEND/MENUSEL.CPP
0x0044F370,81,release_queued_zrle_variant_range_resources,FRONTEND/MENUSEL.CPP
0x0044F3D0,38,refresh_queued_zrle_variant_range_selection,FRONTEND/MENUSEL.CPP
0x0044F400,21,construct_queued_variant_child_context_object,FRONTEND/MENUSEL.CPP
0x0044F440,328,construct_queued_variant_child_slot_manager,FRONTEND/MENUSEL.CPP
0x0044F590,124,initialize_queued_variant_child_context,FRONTEND/MENUSEL.CPP
0x0044F610,161,destroy_queued_variant_child_slot_manager,FRONTEND/MENUSEL.CPP
0x0044F6C0,390,handle_queued_variant_child_slot_manager_event,FRONTEND/MENUSEL.CPP
0x0044F8C0,169,append_queued_zrle_variant_range_entry,FRONTEND/MENUSEL.CPP
0x0044F970,83,record_queued_variant_child_slot_state,FRONTEND/MENUSEL.CPP
0x0044F9D0,42,rebuild_queued_variant_child_slot_source_rects,FRONTEND/MENUSEL.CPP
0x0044FA00,218,sample_helper_point_into_owner_and_emit_variant_entry,FRONTEND/MENUSEL.CPP
0x0044FAE0,22,select_previous_queued_variant_child_slot,FRONTEND/MENUSEL.CPP
0x0044FB00,28,select_next_queued_variant_child_slot,FRONTEND/MENUSEL.CPP
0x0044FB20,79,select_queued_variant_child_slot,FRONTEND/MENUSEL.CPP
0x0044FB70,78,dispatch_selected_queued_variant_child_slot_event,FRONTEND/MENUSEL.CPP
0x0044FC50,68,refresh_queued_variant_child_by_token,FRONTEND/MENUSEL.CPP
0x00450020,317,construct_paintball_sequence_screen,FRONTEND/MAINMENU.CPP
0x00450160,755,layout_password_entry_text,FRONTEND/MAINMENU.CPP
0x00450460,771,activate_paintball_sequence_screen,FRONTEND/MAINMENU.CPP
0x00450770,48,release_paintball_sequence_screen_resources,FRONTEND/MAINMENU.CPP
0x004507A0,121,destroy_paintball_sequence_screen,FRONTEND/MAINMENU.CPP
0x00450820,58,deactivate_embedded_media_if_active,FRONTEND/MAINMENU.CPP
